Cu_Content_at%,Temperature_C,Hardness_HV
19,860,131.9668416706097
20,860,140.82927391632714
21,860,141.80591680744544
22,860,142.60226385161627
23,860,143.2254015553018
24,860,143.6838374825553
25,860,143.98731149952735
26,860,144.14659530982485
27,860,144.17328546929983
28,860,144.0795949860758
29,860,143.87814836834912
30,860,143.58178458976636
31,860,143.2033719159649
32,860,142.75563789661166
33,860,142.25101709924996
34,860,141.701518371835
35,860,141.11861259963976
36,860,140.51314110025413
37,860,139.89524400906345
38,860,139.2743072776089
39,860,138.65892626759856
40,860,161.1568834002229
41,860,160.5751369361014
42,860,160.01981773299548
43,860,159.49623076786438
44,860,159.00885832178332
45,860,158.56136200834538
46,860,158.1565812685305
47,860,157.79652654015652
48,860,157.4823660131219
49,860,157.2144056712414
50,860,156.99206316044027
51,860,156.8138368700044
52,860,156.67727242449018
53,860,156.57892951415218
54,860,156.51435259825718
55,860,156.47804945908567
56,860,156.46348183143164
57,860,156.4630723577021
58,860,156.46823190682542
59,860,156.4694108418574
60,860,202.656177134267
61,860,202.61732332258583
62,860,202.5410032315845
63,860,202.41489814847102
64,860,202.22641084706237
65,860,201.96288451861426
66,860,201.6118423722541
67,860,201.16124247293226
68,860,200.59974135228816
69,860,199.91695911392452
70,860,199.10373820654655
71,860,198.15238779196983
72,860,197.05690571210243
73,860,195.81317046643392
74,860,194.419096340254
75,860,192.8747458490277
76,860,191.18239494676294
77,860,189.34654793377166
78,860,187.3739006297668
79,860,185.2732520825806
80,860,183.05536678827127
81,860,180.73279103256124
82,860,178.31962845782283
83,860,175.83128125286146
84,860,173.28416440339345
85,860,132.1954011907756
86,860,129.58250856077206
87,860,126.96308109345682
88,860,124.35448209523082
89,860,121.77354982401533
90,860,119.23632608123603
91,860,116.75781340201098
92,860,114.3517658987193
93,860,112.03051751862819
94,860,109.804850121389
95,860,107.68390242404837
96,860,105.67511955335493
97,860,103.78424173535149
98,860,102.01532958064098
99,860,100.370822521413
100,860,98.85162624467512
0,870,79.36201133368051
1,870,82.63700758458347
2,870,85.93362092292108
3,870,89.23458620427036
4,870,92.52210965102032
5,870,95.7781068739153
6,870,98.98445273458589
7,870,102.12323781981895
8,870,105.1770259986695
9,870,108.12910739170479
10,870,110.9637411056562
11,870,113.66638227855978
12,870,116.22388833604646
13,870,118.62469986876982
14,870,120.85899218841877
15,870,122.91879438471378
16,870,124.79807356339691
17,870,126.49278286740417
18,870,128.0008728398989
19,870,129.32226664735168
20,870,138.10880061220894
21,870,139.06413237797622
22,870,139.84361981711814
23,870,140.45417446962884
24,870,140.90409384705674
25,870,141.20287733740028
26,870,141.36103068995672
27,870,141.38986414059391
28,870,141.3012891571904
29,870,141.10761854772463
30,870,140.82137429045432
31,870,140.45510693240627
32,870,140.0212297789264
33,870,139.53187038699153
34,870,138.9987411050444
35,870,138.4330296011915
36,870,137.84530951993767
37,870,137.24547063583356
38,870,136.6426671604511
39,870,136.04528223526165
40,870,158.4109061327918
41,870,157.84632531359432
42,870,157.30751926401308
43,870,156.79966198065955
44,870,156.3271250766948
45,870,155.89347976015029
46,870,155.5014953659583
47,870,155.15313269405013
48,870,154.84953109161287
49,870,154.59098898769395
50,870,154.37693840659196
51,870,154.20591481249346
52,870,154.07552442870045
53,870,153.98241188701772
54,870,153.92223165440475
55,870,153.88962711648065
56,870,153.87822143838255
57,870,153.88062434814307
58,870,153.8884587810923
59,870,153.8924108816623
60,870,199.78230618902413
61,870,199.747213954919
62,870,199.67558048722614
63,870,199.55539122325607
64,870,199.37435996344837
65,870,199.12014239678007
66,870,198.780569785443
67,870,198.34389751082304
68,870,197.79906217579148
69,870,197.13594016450617
70,870,196.3456000264194
71,870,195.42054081081812
72,870,194.35490855342164
73,870,193.14468351392975
74,870,191.78783147411193
75,870,190.28441340592073
76,870,188.63664906985943
77,870,186.84893155466906
78,870,184.92779135968482
79,870,182.8818102834738
80,870,180.7214870457397
81,870,178.45905816330665
82,870,176.1082790583761
83,870,173.68417163835693
84,870,171.20274560152401
85,870,130.43070145391118
86,870,127.88512364635056
87,870,125.33317234718638
88,870,122.79178216125698
89,870,120.27737560841439
90,870,117.80559841659573
91,870,115.39108270700729
92,870,113.04724300178353
93,870,110.78610872194858
94,870,108.61819552209053
95,870,106.55241648352822
96,870,104.59603291217584
97,870,102.75464330739021
98,870,101.03220802294126
99,870,99.43110626122328
100,870,97.95222134775193
0,880,77.95807298417651
1,880,81.15498687299745
2,880,84.37298412146261
3,880,87.59522586308361
4,880,90.80435765018407
5,880,93.98274159866993
6,880,97.11270008143264
7,880,100.1767658702468
8,880,103.15793333377437
9,880,106.03990516097576
10,880,108.8073291026219
11,880,111.44601941067032
12,880,113.94315800206924
13,880,116.28747087030595
14,880,118.469375899488
15,880,120.48109898181193
16,880,122.3167561757097
17,880,123.97240054137427
18,880,125.4460332232386
19,880,126.73757928479982
20,880,135.4488297095416
21,880,136.38335183342963
22,880,137.146371242586
23,880,137.74462883047437
24,880,138.18621724235308
25,880,138.48040132549522
26,880,138.63742744132367
27,880,138.6683265749878
28,880,138.58471609917626
29,880,138.3986048175554
30,880,138.12220553963817
31,880,137.7677589383411
32,880,137.34737183340923
33,880,136.87287235137066
34,880,136.35568366175474
35,880,135.80671720815818
36,880,135.2362855708729
37,880,134.65403434504586
38,880,134.06889172395984
39,880,133.48903386858595
40,880,155.72186364695435
41,880,155.17399996130962
42,880,154.65127466395185
43,880,154.15873400506104
44,880,153.7006416622847
45,880,153.28048067021385
46,880,152.90095198865765
47,880,152.5639680052246
48,880,152.2706399365195
49,880,152.02125884335038
50,880,151.81527077338586
51,880,151.65124735033055
52,880,151.5268539000437
53,880,151.43881789866606
54,880,151.38290110475012
55,880,151.35387915919532
56,880,151.34553267175252
57,880,151.3506538369193
58,880,151.36107242048948
59,880,151.36770452680838
60,880,196.96062690338005
61,880,196.92917868308177
62,880,196.8620914354676
63,880,196.7476472384579
64,880,196.5738632398401
65,880,196.32869991071647
66,880,196.00028896048573
67,880,195.5771757462006
68,880,195.04857002698068
69,880,194.40459813994966
70,880,193.63654915285943
71,880,192.73710731413001
72,880,191.70056319437379
73,880,190.52299630103212
74,880,189.20242264090157
75,880,187.73890168053185
76,880,186.1345983743442
77,880,184.39379734533202
78,880,182.52286785422748
79,880,180.53017981423616
80,880,178.42597273074864
81,880,176.22218099991215
82,880,173.93222042134394
83,880,171.5707420102375
84,880,169.15336018400885
85,880,128.69636311172863
86,880,126.2164134276351
87,880,123.73024761400634
88,880,121.25438215879754
89,880,118.80483410840085
90,880,116.39686289635421
91,880,114.04473937550412
92,880,111.76154686225351
93,880,109.55901777016311
94,880,107.44740812138417
95,880,105.43541093247364
96,880,103.53010822706392
97,880,101.73696027707024
98,880,100.05982965477952
99,880,98.5010368198696
100,880,97.06144328847151
0,890,76.5838599784342
1,890,79.704594675474
2,890,82.84589218215365
3,890,85.99132938507975
4,890,89.12398031941572
5,890,92.22664258197743
6,890,95.28207500782474
7,890,98.2732416361338
8,890,101.18355670610029
9,890,103.99712528872791
10,890,106.6989741831716
11,890,109.27526788875602
12,890,111.71350480202754
13,890,114.00268927268607
14,890,116.13347576812347
15,890,118.0982821239419
16,890,119.89136967360821
17,890,121.50888892760639
18,890,122.94889038228928
19,890,124.21130095134279
20,890,132.84786739871083
21,890,133.7620689825203
22,890,134.5090022687122
23,890,135.0952417174976
24,890,135.52868016601144
25,890,135.81835371163262
26,890,135.97425573221912
27,890,136.00714485692652
28,890,135.92835162448984
29,890,135.74958834015638
30,890,135.4827662780979
31,890,135.13982388793985
32,890,134.73256907098255
33,890,134.27253791626975
34,890,133.7708715542701
35,890,133.23821202407802
36,890,132.68461728747084
37,890,132.11949478900272
38,890,131.551552284079
39,890,130.98876406353705
40,890,153.08835021794414
41,890,152.55676622826616
42,890,152.0496999578569
43,890,151.57207306453537
44,890,151.12804395537304
45,890,150.72100966853034
46,890,150.35360447688123
47,890,150.0276935510159
48,890,149.7443606715034
49,890,149.5038897128348
50,890,149.30574039981047
51,890,149.1485196228715
52,890,149.02995035118704
53,890,148.94684085979975
54,890,148.89505754981639
55,890,148.86950505202213
56,890,148.86411753346027
57,890,148.87186514998027
58,890,148.8847793911772
59,890,148.89400064357937
60,890,194.18985066066784
61,890,194.16193179306697
62,890,194.09925382886985
63,890,193.99038816252386
64,890,193.8236477994917
65,890,193.58729046790324
66,890,193.26974090629625
67,890,192.85982728786553
68,890,192.34702578372713
69,890,191.7217065126099
70,890,190.97537361594914
71,890,190.10089196871508
72,890,189.09269310783378
73,890,187.946953338053
74,890,186.6617376511358
75,890,185.2371040453977
76,890,183.67516402234475
77,890,181.9800964172518
78,890,180.1581132332431
79,890,178.21737772963093
80,890,176.16787659751702
81,890,174.02124957175778
82,890,171.7905812146978
83,890,169.49016080667644
84,890,167.13521724377017
85,890,126.99163653872239
86,890,124.57566992386614
87,890,122.15364065625971
88,890,119.74165743031773
89,890,117.35534183014784
90,890,115.00957653253158
91,890,112.71828004170322
92,890,110.4942126458327
93,890,108.34881708415787
94,890,106.2920961567408
95,890,104.33252824879492
96,890,102.47702052816612
97,890,100.73089845217567
98,890,99.09792922586098
99,890,97.58037601654627
100,890,96.17907906945351
0,900,75.23863839510116
1,900,78.28505008121854
2,900,81.35151687939683
3,900,84.42202116435703
4,900,87.48005487482345
5,900,90.50884033645985
6,900,93.49156207020525
7,900,96.41160473460715
8,900,99.25279207275463
9,900,101.99962160284657
10,900,104.63748981368401
11,900,107.1529028043204
12,900,109.53366763699123
13,900,111.76906014496953
14,900,113.84996553766948
15,900,115.76898885499915
16,900,117.52053311860706
17,900,119.10084388321187
18,900,120.50801977858303
19,900,121.74198952291397
20,900,130.30445675239315
21,900,131.19881482195825
22,900,131.93003446288884
23,900,132.50452781139498
24,900,132.92999282976842
25,900,133.21524251334887
26,900,133.37002350261585
27,900,133.4048287952246
28,900,133.33070917791207
29,900,133.15908777807869
30,900,132.90158177948894
31,900,132.56983487039682
32,900,132.17536341398082
33,900,131.72941867223128
34,900,131.24286670012555
35,900,130.7260867838766
36,900,130.18888855330061
37,900,129.64044718231816
38,900,129.0892554310876
39,900,128.54309070450392
40,900,150.50899482846324
41,900,149.99326389753847
42,900,149.50144534123677
43,900,149.03833930121274
44,900,148.60800151310133
45,900,148.213745141892
46,900,147.8581394200297
47,900,147.5430034668786
48,900,147.26939430437022
49,900,147.0375887981095
50,900,146.84706001233906
51,900,146.6964492334974
52,900,146.58353565084525
53,900,146.50520634339534
54,900,146.45742977117467
55,900,146.43523637008258
56,900,146.43271007311165
57,900,146.4429946035819
58,900,146.45831819431135
59,900,146.4700399764642
60,900,191.46872066027956
61,900,191.44421931525955
62,900,191.3858170787961
63,900,191.28236751861294
64,900,191.1224721930962
65,900,190.89467874810117
66,900,190.58769771638936
67,900,190.19063310454214
68,900,189.69322091793669
69,900,189.0860690379174
70,900,188.36089136941513
71,900,187.51072895426458
72,900,186.53015081523512
73,900,185.41542766444655
74,900,184.16467226918564
75,900,182.77794119578436
76,900,181.25729381259075
77,900,179.60680577906913
78,900,177.83253572344026
79,900,175.94244535342574
80,900,173.94627478784545
81,900,171.85537637547833
82,900,169.68251161967348
83,900,167.4416169971817
84,900,165.14754540129564
85,900,125.31579061770651
86,900,122.96220263439136
87,900,120.60270168575582
88,900,118.25299874113227
89,900,115.92832968634244
90,900,113.64320974356892
91,900,111.411213767952
92,900,109.24478699502419
93,900,107.15508964178483
94,900,105.15187753828258
95,900,103.24341973765405
96,900,101.43645286916342
97,900,99.73617090412216
98,900,98.14624803494394
99,900,96.66889155115263
100,900,95.30492095224176
0,910,73.92169243340767
1,910,76.89559146019265
2,910,79.88905043655745
3,910,82.88644721380038
4,910,85.8716813161308
5,910,88.82838931146784
6,910,91.74017089640779
7,910,94.59082096374036
8,910,97.36456264976073
9,910,100.04627623030729
10,910,102.62171875615724
11,910,105.0777294919655
12,910,107.40241654467357
13,910,109.58532052817444
14,910,111.61755169686366
15,910,113.49189767286455
16,910,115.20289966771342
17,910,116.74689593371335
18,910,118.12203204563191
19,910,119.3282384816167
20,910,127.81717681492877
21,910,128.69215661827388
22,910,129.40802589513905
23,910,129.97103846552716
24,910,130.38870222836385
25,910,130.66961258535858
26,910,130.82327553157995
27,910,130.85992499164809
28,910,130.79033890740317
29,910,130.6256583682252
30,910,130.37721372858962
31,910,130.05636119306308
32,910,129.67433278480405
33,910,129.24210197115457
34,910,128.77026652323866
35,910,128.26894946177964
36,910,127.74771821597054
37,910,127.2155214238807
38,910,126.68064215867305
39,910,126.15066580043151
40,910,147.98246031175134
41,910,147.48216633607652
42,910,147.00519433639178
43,910,146.5562259384319
44,910,146.13921674136225
45,910,145.7573981078372
46,910,145.41327583572667
47,910,145.10862413017767
48,910,144.84447391515724
49,910,144.62109522043414
50,910,144.43797412034124
51,910,144.2937854480744
52,910,144.18636322490693
53,910,144.11267138814443
54,910,144.06877793689063
55,910,144.04983600601963
56,910,144.05007559673888
57,910,144.06280971444286
58,910,144.08045847756492
59,910,144.094594361081
60,910,188.79601113212476
61,910,188.77481824066444
62,910,188.72056147375275
63,910,188.62236960550695
64,910,188.46912562283921
65,910,188.24965993123624
66,910,187.95296180139871
67,910,187.56840426294423
68,910,187.08597674018
69,910,186.4965190066863
70,910,185.79194955181015
71,910,184.96548123467568
72,910,184.0118171693577
73,910,182.92732014442186
74,910,181.7101495230968
75,910,180.3603604750865
76,910,178.8799615227536
77,910,177.27292769717155
78,910,175.54516803849742
79,910,173.70444767918872
80,910,171.76026625367484
81,910,169.7236958202446
82,910,167.60718279960685
83,910,165.42431957567538
84,910,163.1895923225008
85,910,123.66811228284257
86,910,121.37533810708032
87,910,119.07679695763159
88,910,116.78781189861382
89,910,114.52324264048752
90,910,112.2972460233226
91,910,110.12306173789187
92,910,108.01282774576748
93,910,105.97742871720959
94,910,104.02637960996447
95,910,102.16774531351939
96,910,100.40809612916945
97,910,98.75249778861746
98,910,97.20453376814311
99,910,95.76635685909787
100,910,94.43876632746066
0,920,72.63232396576798
1,920,75.53547598707055
2,920,78.45770502107712
3,920,81.3837746313117
4,920,84.29798186414735
5,920,87.18436730208076
6,920,90.02693556664204
7,920,92.80988165614352
8,920,95.51781823903312
9,920,98.13599889846896
10,920,100.65053234489748
11,920,103.04858278268705
12,920,105.31855193066494
13,920,107.45023864588725
14,920,109.43497267135054
15,920,111.2657197034224
16,920,112.93715573160654
17,920,114.44570941707877
18,920,115.78957212052885
19,920,116.96867603660496
20,920,125.38464171417822
21,920,126.24069701231306
22,920,126.94157023686398
23,920,127.49336080046784
24,920,127.90339123136532
25,920,128.18004471004144
26,920,128.3325925277104
27,920,128.37101593249312
28,920,128.30582675789762
29,920,128.14789101882695
30,920,127.90825932230784
31,920,127.59800748721716
32,920,127.2280902170735
33,920,126.80921004334486
34,920,126.35170307725393
35,920,125.8654424012518
36,920,125.3597592238631
37,920,124.843381240496
38,920,124.32438701450829
39,920,123.81017464228242
40,920,145.50744251581293
41,920,145.022179665517
42,920,144.5596629695723
43,920,144.1244584639623
44,920,143.72042408376106
45,920,143.35071140899475
46,920,143.01776436916342
47,920,142.7233133641329
48,920,142.46836386426685
49,920,142.25317923227527
50,920,142.07725823136087
51,920,141.93930841320463
52,920,141.83721727728502
53,920,141.7680237215628
54,920,141.7278928265896
55,920,141.71209739676593
56,920,141.71500989507703
57,920,141.73010842940243
58,920,141.7500002661182
59,920,141.7664659565345
60,920,186.1705265704843
61,920,186.15253575648632
62,920,186.1022974170305
63,920,186.00920873775755
64,920,185.8624271856108
65,920,185.65105894434802
66,920,185.36436514054506
67,920,184.99198118465293
68,920,184.52414366297347
69,920,183.9519185158831
70,920,183.2674237659378
71,920,182.4640398473669
72,920,181.5366006548248
73,920,180.4815587799475
74,920,179.29711903144718
75,920,177.9833352168833
76,920,176.5421662680244
77,920,174.97748907207722
78,920,173.29506677447742
79,920,171.50247278587906
80,920,169.60897219390176
81,920,167.6253636867412
82,920,165.56378638188397
83,920,163.43749706608926
84,920,161.26062424849601
85,920,122.04790607395063
86,920,119.8144195173949
87,920,117.57530837424031
88,920,115.34551738080327
89,920,113.13953935998583
90,920,110.97118161823118
91,920,108.85335695718211
92,920,106.79790365107186
93,920,104.81543762669426
94,920,102.91523891665184
95,920,101.10517328760093
96,920,99.39164881951962
97,920,97.77960617074939
98,920,96.27254034122535
99,920,94.87255096969105
100,920,93.58041758817805
0,930,71.36985210142788
1,930,74.20397917694919
2,930,77.05671225205256
3,930,79.91319107921905
4,930,82.7581004121281
5,930,85.57587487269862
6,930,88.35091400976222
7,930,91.0678030485133
8,930,93.71153457196948
9,930,96.26772625361792
10,930,98.72282978106624
11,930,101.0643262756061
12,930,103.28090381864725
13,930,105.36261313436248
14,930,107.30099803515654
15,930,109.08919789497247
16,930,110.72202015360155
17,930,112.1959816488893
18,930,113.50931839698916
19,930,114.6619642666694
20,930,123.00549979530697
21,930,123.8430731458421
22,930,124.52929588184165
23,930,125.07011682090801
24,930,125.47267769741535
25,930,125.74515471038515
26,930,125.89659024203578
27,930,125.93671910259403
28,930,125.87579358747388
29,930,125.72441142871456
30,930,125.49335039288312
31,930,125.19341283591399
32,930,124.83528298873222
33,930,124.42939913636233
34,930,123.98584219053166
35,930,123.51424146641699
36,930,123.02369778418361
37,930,122.52272335167227
38,930,122.0191972718008
39,930,121.52033498130112
40,930,143.08266948828015
41,930,142.61204195346724
42,930,142.16359896845356
43,930,141.74179383339253
44,930,141.35038923060188
45,930,140.9924589273196
46,930,140.6703865122114
47,930,140.38585966141824
48,930,140.13985902015204
49,930,139.93264144867427
50,930,139.76371808576835
51,930,139.63182839377782
52,930,139.53491203000502
53,930,139.47008100228047
54,930,139.43359507565432
55,930,139.42084376940238
56,930,139.42633849089378
57,930,139.4437183740982
58,930,139.46577321263536
59,930,139.4844864967266
60,930,183.59110098678056
61,930,183.57620850058268
62,930,183.52986468316738
63,930,183.44172850459464
64,930,183.30122513490284
65,930,183.09772972713102
66,930,182.82076855158468
67,930,182.4602329213426
68,930,182.00660048224964
69,930,181.45115775740038
70,930,180.78621737606713
71,930,180.0053232101406
72,930,179.10343670587056
73,930,178.07709804071754
74,930,176.9245563468247
75,930,175.64586410323793
76,930,174.2429318755282
77,930,172.71954083021603
78,930,171.08131182016925
79,930,169.3356312678667
80,930,167.4915355050995
81,930,165.55955659950192
82,930,163.55153395268178
83,930,161.4803970401671
84,930,159.35992553696317
85,930,120.4544937018236
86,930,118.27880625785255
87,930,116.09763309882058
88,930,113.92554997418978
89,930,111.77669187778969
90,930,109.66452521245282
91,930,107.60164396161338
92,930,105.59959411147253
93,930,103.66872948065742
94,930,101.81810097694941
95,930,100.05538016053407
96,930,98.38681689533112
97,930,96.8172298543929
98,930,95.35002774579868
99,930,93.9872583680268
100,930,92.72968200639431
0,940,70.13361276088577
1,940,72.9003944325214
2,940,75.68532271997262
3,940,78.473904276539
4,940,81.25120199067895
5,940,84.0020347948655
6,940,86.71118741444201
7,940,89.36362566674889
8,940,91.94471266924931
9,940,94.44042119633725
10,940,96.83753744464514
11,940,99.12385162768129
12,940,101.28833111912056
13,940,103.3212722916312
14,940,105.21442774163353
15,940,106.96110623253153
16,940,108.55624340888478
17,940,109.99644210811888
18,940,111.27998189930352
19,940,112.40679828399304
20,940,120.67843277595742
21,940,121.49795580971691
22,940,122.16986508892835
23,940,122.69996255436406
24,940,123.09521361034834
25,940,123.36359258482946
26,940,123.51391860281345
27,940,123.55568612120615
28,940,123.49889430534587
29,940,123.35387922833549
30,940,123.13115255273738
31,940,122.84124992336767
32,940,122.49459177654994
33,940,122.10135867513317
34,940,121.67138263224733
35,940,121.21405521443042
36,940,120.73825254179715
37,940,120.25227665502791
38,940,119.76381212129634
39,940,119.27989622756665
40,940,140.70690068140095
41,940,140.25052242475627
42,940,139.8157809794247
43,940,139.4070196931871
44,940,139.02790834740367
45,940,138.68144481772902
46,940,138.3699538418149
47,940,138.09508142692997
48,940,137.85778400606952
49,940,137.65831209759267
50,940,137.4961889103092
51,940,137.37018502934833
52,940,137.27829098205478
53,940,137.21769008103988
54,940,137.18473443808372
55,940,137.1749274056367
56,940,137.18291590490293
57,940,137.20249612019398
58,940,137.22663586575928
59,940,137.24751656015184
60,940,181.05659718079636
61,940,181.04470183432466
62,940,181.0021316927701
63,940,180.91880104713164
64,940,180.7843961609297
65,940,180.58855451560947
66,940,180.32106097878392
67,940,179.97205644790125
68,940,179.53225367656813
69,940,178.99315432439045
70,940,178.34726082250012
71,940,177.58827644515867
72,940,176.7112870409514
73,940,175.71291821066154
74,940,174.5914623155137
75,940,173.34697053884167
76,940,171.9813062741842
77,940,170.49815733072785
78,940,168.90300578198872
79,940,167.20305567902477
80,940,165.40712024580034
81,940,163.5254715122732
82,940,161.56965656418402
83,940,159.55228564717248
84,940,157.48679821485592
85,940,118.8872136242747
86,940,116.76787353762597
87,940,114.6431831787038
88,940,112.52735842043376
89,940,110.43418526240424
90,940,108.37679762077715
91,940,106.36747853242792
92,940,104.41748891214252
93,940,102.53692694185548
94,940,100.73462006163874
95,940,99.01805042018202
96,940,97.39331357171505
97,940,95.86510921582862
98,940,94.43676189929965
99,940,93.11026886028185
100,940,91.886371612581
0,950,68.92295826082133
1,950,71.62403260242974
2,950,74.34280551831287
3,950,77.06514150377531
4,950,79.7764722458735
5,950,82.46199149897319
6,950,85.10685965488756
7,950,87.69641372624943
8,950,90.21637821643947
9,950,92.65307223328581
10,950,94.99360822338855
11,950,97.22607786095853
12,950,99.33972091618516
13,950,101.32507334514915
14,950,103.17409137339075
15,950,104.8802489715341
16,950,106.43860682352019
17,950,107.84585164301737
18,950,109.1003054766864
19,950,110.20190541855388
20,950,118.40215492227921
21,950,119.20404861308427
22,950,119.86197314592683
23,950,120.38158721115126
24,950,120.76968423663624
25,950,121.03404166347154
26,950,121.18326087169092
27,950,121.22660189922404
28,950,121.17381703113729
29,950,121.03498714197937
30,950,120.82036436043927
31,950,120.54022420533579
32,950,120.20472983150295
33,950,119.82381044279738
34,950,119.40705529907999
35,950,118.96362408828463
36,950,118.50217377833971
37,950,118.03080143181079
38,950,117.55700188323193
39,950,117.0876386683332
40,950,138.3789261766564
41,950,137.9364206921605
42,950,137.51501780420296
43,950,137.11895362292583
44,950,136.75180732246474
45,950,136.4165027606606
46,950,136.11530727718804
47,950,135.84982623925146
48,950,135.62099246543139
49,950,135.42905028876655
50,950,135.27353469008324
51,950,135.1532466088719
52,950,135.06622618653398
53,950,135.00972627994017
54,950,134.98018906755158
55,950,134.9732289244423
56,950,134.98362493980275
57,950,135.00532647069963
58,950,135.03147495666715
59,950,135.05444485772216
60,950,178.56590602988797
61,950,178.55690913341095
62,950,178.51799480524022
63,950,178.4393263534172
64,950,178.31084468852322
65,950,178.12244314349834
66,950,177.86415879847274
67,950,177.52637597300395
68,950,177.1000367236291
69,950,176.57685253472602
70,950,175.9495109530615
71,950,175.21187071960964
72,950,174.3591390137863
73,950,173.38802475058836
74,950,172.29686245299195
75,950,171.0857020406098
76,950,169.7563608996304
77,950,168.31243578690692
78,950,166.75927342307816
79,950,165.1038999905477
80,950,163.35491111400484
81,950,161.52232520608413
82,950,159.6174042539634
83,950,157.65244715520828
84,950,155.64056154214384
85,950,117.3454206326519
86,950,115.28101199202828
87,950,113.21138517782433
88,950,111.15040507181243
89,950,109.11151729603847
90,950,107.10753148911886
91,950,105.15042741866796
92,950,103.25118796649511
93,950,101.41966198953449
94,950,99.66445897758607
95,950,97.9928763444303
96,950,96.41085914452665
97,950,94.9229910414696
98,950,93.5325144986837
99,950,92.24137744233693
100,950,91.05030307819393
0,960,67.73725690927245
1,960,70.37422155052442
2,960,73.02844778669532
3,960,75.68614911994415
4,960,78.33311693025554
5,960,80.95491053950249
6,960,83.53705673072976
7,960,86.0652545470182
8,960,88.52558095501584
9,960,90.90469284498212
10,960,93.19002085834425
11,960,95.36995068692445
12,960,97.43398777193272
13,960,99.37290173752672
14,960,101.1788474107457
15,960,102.8454598904533
16,960,104.36792181273837
17,960,105.74300169660039
18,960,106.96906301751567
19,960,108.04604442266472
20,960,116.17541224530393
21,960,116.96008717309499
22,960,117.60434755409884
23,960,118.11371236509744
24,960,118.49480730363756
25,960,118.75521778510422
26,960,118.90333282070151
27,960,118.94818381720792
28,960,118.8992822749137
29,960,118.76646017068808
30,960,118.55971650726082
31,960,118.28907309998712
32,960,117.96444217451412
33,960,117.5955077817817
34,960,117.19162242198121
35,960,116.7617196295457
36,960,116.31424263110375
37,960,115.85708857203392
38,960,115.3975672387463
39,960,114.94237270567
40,960,136.0975659285223
41,960,135.66856600612243
42,960,135.26014765529598
43,960,134.87644239625288
44,960,134.52094103300453
45,960,134.1964952330845
46,960,133.90531635535146
47,960,133.64897013035227
48,960,133.42836634529456
49,960,133.24374330061295
50,960,133.094647458498
51,960,132.97990936334958
52,960,132.89761754565043
53,960,132.8450926894767
54,960,132.81886481621632
55,960,132.81465658240862
56,960,132.82737598199114
57,960,132.85112176293694
58,960,132.8792047032415
59,960,132.90418753817463
60,960,176.1179457957473
61,960,176.11175109619165
62,960,176.07637762896272
63,960,176.0022315708917
64,960,175.87950219236262
65,960,175.69833236081425
66,960,175.44900514174495
67,960,175.12214226670818
68,960,174.7089094336621
69,960,174.20122277116425
70,960,173.59195037109524
71,960,172.8751026026546
72,960,172.04600498042015
73,960,171.101447676567
74,960,170.03980633484554
75,960,168.8611296423488
76,960,167.56719011384038
77,960,166.16149570193048
78,960,164.64926111625482
79,960,163.03733906215538
80,960,161.33411293759175
81,960,159.5493537997091
82,960,157.69404557623122
83,960,155.7801835038608
84,960,153.82055158632772
85,960,115.82848544856151
86,960,113.81762730164024
87,960,111.8016798183034
88,960,109.79416555517267
89,960,107.80819816070283
90,960,105.85627100240595
91,960,103.95006806638008
92,960,102.10030106611651
93,960,100.31657568940534
94,960,98.60728885698595
95,960,96.97955780885059
96,960,95.43918081554114
97,960,93.9906283695947
98,960,92.63706287772862
99,960,91.38038417164242
100,960,90.2212976010868
0,970,66.5758926108071
1,970,69.15030573575632
2,970,71.74155426532735
3,970,74.33619209152377
4,970,76.92036140640832
5,970,79.47997807346734
6,970,82.00092622074541
7,970,84.46925798320785
8,970,86.87139408842094
9,970,89.19432086919741
10,970,91.42577930553344
11,970,93.55444184754185
12,970,95.5700730480124
13,970,97.46367042989431
14,970,99.2275825182374
15,970,100.85560156187424
16,970,102.3430291380325
17,970,103.68671355126183
18,970,104.88505868297295
19,970,105.93800469515296
20,970,113.99698171716109
21,970,114.76483832462374
22,970,115.39574723281187
23,970,115.89509115448516
24,970,116.26933219813507
25,970,116.5258684945735
26,970,116.6728819295799
27,970,116.71918092370487
28,970,116.67404213745978
29,970,116.54705479533997
30,970,116.34797102381823
31,970,116.08656519874702
32,970,115.77250481205017
33,970,115.41523481459801
34,970,115.02387679252936
35,970,114.60714371052629
36,970,114.17327033120908
37,970,113.72995881874223
38,970,113.28433848026627
39,970,112.84293811292375
40,970,133.86166902690212
41,970,133.4458165229941
42,970,133.0500374298467
43,970,132.6783612600725
44,970,132.3341926294247
45,970,132.02031279751463
46,970,131.73887852455624
47,970,131.4914168830714
48,970,131.27881519754158
49,970,131.10130588474271
50,970,130.95844660475365
51,970,130.84909677593612
52,970,130.77139212312323
53,970,130.722719482937
54,970,130.69969455084268
55,970,130.6981455913658
56,970,130.7131063205216
57,970,130.7388211887148
58,970,130.7687661314207
59,970,130.79568751062942
60,970,173.71166144828024
61,970,173.70817506906954
62,970,173.67623034852627
63,970,173.60647033581964
64,970,173.48932652911108
65,970,173.3151851693094
66,970,173.07456923388057
67,970,172.75833200465107
68,970,172.35785729927355
69,970,171.86526083780277
70,970,171.2735867995581
71,970,170.57699343825047
72,970,169.770921681914
73,970,168.85224095365518
