Cu_Content_at%,Temperature_C,Nanoindentation_Hardness_GPa
1,860,4.564648645171306
2,860,5.006338418038003
3,860,5.456707028643095
4,860,5.910665760716082
5,860,6.363694267362523
6,860,6.812027606028526
7,860,7.252790475273894
8,860,7.68406704024517
9,860,8.104902010920412
10,860,8.51523391871069
11,860,8.915766288034973
12,860,9.307786640117499
13,860,9.692946805433689
14,860,10.073020653980329
15,860,10.449656914009783
16,860,10.824145137550701
17,860,11.19721205553471
18,860,11.568863594094164
19,860,11.938284818845847
20,860,12.3038062256195
21,860,12.66294034989544
22,860,9.939487909309072
23,860,10.275707932188473
24,860,10.594541870727516
25,860,10.891877842794223
26,860,11.163838147479037
27,860,11.407071258767061
28,860,11.619028754874645
29,860,11.798208147762349
30,860,11.944344318167714
31,860,12.058535137346668
32,860,12.143290695905307
33,860,12.202500128867783
34,860,12.24131504325143
35,860,12.26595370890935
36,860,12.283435143989557
37,860,12.30125670162969
38,860,12.327032462351951
39,860,12.36811242184504
40,860,12.431203962774102
41,860,12.522017310677754
42,860,12.64495557534952
43,860,12.802867628064023
44,860,10.728711929502953
45,860,10.958141706655915
46,860,11.220516839299723
47,860,11.511675758811116
48,860,11.825961907720426
49,860,12.15649418444222
50,860,12.49549961426197
51,860,12.83468951962994
52,860,13.165657932474634
53,860,13.480279721527268
54,860,13.771085978897897
55,860,14.031595621540188
56,860,14.2565848324341
57,860,14.44227973404056
58,860,14.586462326022797
59,860,14.68848494958208
60,860,14.749194044224378
61,860,14.770769403958823
62,860,17.536823519777784
63,860,17.490776604980375
64,860,17.417526273487326
65,860,17.321766372250288
66,860,17.207977023207484
67,860,17.080107455089674
68,860,16.94130473243898
69,860,16.79370513295399
70,860,16.6383008749521
71,860,16.47489007515553
72,860,16.302112525308296
73,860,16.117568445494385
74,860,15.918012141822599
75,860,15.699607792569887
76,860,15.458230702422112
77,860,15.189794539517765
78,860,14.890583477829074
79,860,14.55756790331509
80,860,14.188683417819357
81,860,13.783055217198823
82,860,13.341153377640607
83,860,10.81620226838486
84,860,10.308838943412667
85,860,9.775020634859455
86,860,9.220520045274295
87,860,8.652018686235124
88,860,8.076812733461125
89,860,7.502482503180704
90,860,6.936545500879393
91,860,6.386113924366401
92,860,5.857577139632696
93,860,5.356328032263651
94,860,4.8865494034284165
95,860,4.451072967067768
96,860,4.051319412235278
97,860,3.687324214098151
98,860,3.357852796181687
99,860,3.060623119662697
100,860,2.79293686199021
0,870,4.072406822520078
1,870,4.491109201567872
2,870,4.923595962530453
3,870,5.36451780929923
4,870,5.808890703914669
5,870,6.252283660464347
6,870,6.691001702529174
7,870,7.12221732850353
8,870,7.544039190918621
9,870,7.955513758113381
10,870,8.356560867727536
11,870,8.747848710743574
12,870,9.130617918344909
13,870,9.506467874558046
14,870,9.877120945391646
15,870,10.244181839122012
16,870,10.60890969248153
17,870,10.972019685020124
18,870,11.333529064962452
19,870,11.692659543538939
20,870,12.047804266016817
21,870,12.396563235961
22,870,9.687346433429605
23,870,10.013539228231028
24,870,10.322720348669382
25,870,10.61091890970941
26,870,10.874394081703993
27,870,11.10991908914847
28,870,11.315050500708931
29,870,11.488364265536957
30,870,11.629641647286544
31,870,11.739991010048373
32,870,11.821895152374246
33,870,11.87917833888007
34,870,11.916892069515082
35,870,11.941123651320536
36,870,11.958736483169321
37,870,11.97705532693031
38,870,12.003513443622385
39,870,12.045281090991937
40,870,12.108896340130418
41,870,12.199919374363848
42,870,12.322630361572514
43,870,12.479788697477982
44,870,10.422384700059421
45,870,10.649893892410727
46,870,10.909789096540383
47,870,11.197976967335808
48,870,11.508903639914035
49,870,11.835819163780624
50,870,12.171102656363363
51,870,12.506629894703767
52,870,12.834162594462487
53,870,13.145737385869761
54,870,13.434032565382719
55,870,13.692692078935348
56,870,13.916588797548386
57,870,14.1020128233828
58,870,14.246775092788006
59,870,14.350221648500671
60,870,14.413159325726348
61,870,14.437698908996264
62,870,17.18519341061394
63,870,17.14328669568887
64,870,17.0745909734564
65,870,16.983680488108767
66,870,16.87492294380861
67,870,16.75216973617082
68,870,16.61849096712079
69,870,16.47597160333004
70,870,16.325581186031666
71,870,16.167124793311057
72,870,15.999277789894903
73,870,15.819701597330914
74,870,15.62523261059758
75,870,15.412131794104171
76,870,15.176378696344772
77,870,14.913990862923926
78,870,14.621348071489637
79,870,14.295500552427841
80,870,13.934441407368988
81,870,13.537325722780784
82,870,13.104622249833875
83,870,10.605854434824115
84,870,10.108925766626998
85,870,9.586029552230665
86,870,9.042815014545743
87,870,8.485819708100802
88,870,7.92218237132783
89,870,7.359320224836042
90,870,6.804590187855396
91,870,6.264954395590104
92,870,5.746670047524203
93,870,5.255022041756204
94,870,4.794114184196754
95,870,4.366731237660977
96,870,3.9742800837056973
97,870,3.6168145842201054
98,870,3.2931476855739192
99,870,3.001068483806208
100,870,2.7379589992274256
0,880,4.00893054176472
1,880,4.418989077594093
2,880,4.842482000527496
3,880,5.274173702015183
4,880,5.709182633451527
5,880,6.143165378501717
6,880,6.572495620878229
7,880,6.994392894877828
8,880,7.406990134845575
9,880,7.809335893511761
10,880,8.201332103677291
11,880,8.58361276832707
12,880,8.957372993402931
13,880,9.32416114189903
14,880,9.6856493922846
15,880,10.043399471566152
16,880,10.398640705969614
17,880,10.75207676211435
18,880,11.103735583532764
19,880,11.452874177415467
20,880,11.797946254748874
21,880,12.136636506880013
22,880,9.441960784682628
23,880,9.758426925634957
24,880,10.058246744199398
25,880,10.33758604002712
26,880,10.59283662991541
27,880,10.820892565587574
28,880,11.019411989327843
29,880,11.187046560423575
30,880,11.323622038492452
31,880,11.430256341396628
32,880,11.50940504264478
33,880,11.564828613979799
34,880,11.601480486124082
35,880,11.62531989891
36,880,11.643058235914776
37,880,11.661851792173138
38,880,11.688957438259735
39,880,11.731370196230113
40,880,11.79546316725995
41,880,11.886650450774894
42,880,12.009092648713295
43,880,12.165462310930259
44,880,10.12478337640399
45,880,10.350354493137026
46,880,10.607761304665946
47,880,10.892977659152546
48,880,11.200550536144359
49,880,11.52385860742407
50,880,11.855430047347607
51,880,12.187301746400312
52,880,12.511399671314312
53,880,12.819918905036769
54,880,13.105681966913359
55,880,13.362455357146764
56,880,13.585206811729126
57,880,13.770289343152495
58,880,13.915542562384921
59,880,14.020306761470518
60,880,14.085350480952144
61,880,14.112717472553737
62,880,16.841503778415774
63,880,16.803579789273776
64,880,16.73927536166346
65,880,16.65304817153004
66,880,16.54915633060649
67,880,16.431355841971946
68,880,16.302641752298236
69,880,16.165048979358694
70,880,16.019524935553623
71,880,15.865881473609953
72,880,15.702828637146506
73,880,15.5280875220916
74,880,15.338574568487076
75,880,15.130645116993048
76,880,14.900380359311697
77,880,14.643899116046551
78,880,14.357674354487681
79,880,14.038834103474304
80,880,13.685427444030243
81,880,13.296638483804738
82,880,12.872934515739917
83,880,10.400138705849562
84,880,9.913422387906765
85,880,9.401217064805339
86,880,8.869051211298048
87,880,8.32332162801917
88,880,7.771013122638392
89,880,7.219383442600149
90,880,6.675632464284375
91,880,6.146575534182228
92,880,5.638340515454481
93,880,5.15610655799822
94,880,4.703900009735067
95,880,4.284459449448965
96,880,3.8991779273271945
97,880,3.548126905747722
98,880,3.2301653842330857
99,880,2.9431515766764687
100,880,2.684545611778274
0,890,3.94664714502865
1,890,4.348256227008826
2,890,4.762959377420536
3,890,5.185632209189095
4,890,5.611493520214689
5,890,6.036285708341999
6,890,6.456449835485667
7,890,6.86925171893588
8,890,7.272848367124318
9,890,7.6662907288002025
10,890,8.0494635961733
11,890,8.42296789758709
12,890,8.787954542683366
13,890,9.145922263334475
14,890,9.49849433611964
15,890,9.847190523676993
16,890,10.193210937627072
17,890,10.537247777412299
18,890,10.879339080966055
19,890,11.218775847539902
20,890,11.554070335844445
21,890,11.882989229232024
22,890,9.203150958715765
23,890,9.510182069448748
24,890,9.800923394336884
25,890,10.071673230803112
26,890,10.318951940452784
27,890,10.539770594161594
28,890,10.731885592813168
29,890,10.894021662338751
30,890,11.026047232679288
31,890,11.129088872560844
32,890,11.205575006829246
33,890,11.259203374221293
34,890,11.294831330519928
35,890,11.318292877006577
36,890,11.336150899303838
37,890,11.355397248406453
38,890,11.383116722277736
39,890,11.426133494553874
40,890,11.490659925332496
41,890,11.581967883450679
42,890,11.704101688781911
43,890,11.85964960004366
44,890,9.835670886237319
45,890,10.059288116574246
46,890,10.31419962563812
47,890,10.596445436783652
48,890,10.900671557848584
49,890,11.22038280275448
50,890,11.548253428786962
51,890,11.876478167710362
52,890,12.197143876289983
53,890,12.502600850506886
54,890,12.785812912829643
55,890,13.040666692996266
56,890,13.262223003687007
57,890,13.44689671550593
58,890,13.59255585021148
59,890,13.698535476214408
60,890,13.765567110544728
61,890,13.795629394833465
62,890,16.505563843437113
63,890,16.471470172226073
64,890,16.411398859076396
65,890,16.32969396933289
66,890,16.230506776475586
67,890,16.117500270373707
68,890,15.993596302025447
69,890,15.860780970790925
70,890,15.719980094600059
71,890,15.571012118428156
72,890,15.412620892526617
73,890,15.24258569760997
74,890,15.057901025269503
75,890,14.855014241950895
76,890,14.630105646233913
77,890,14.379392795788943
78,890,14.099439493700041
79,890,13.787449572775719
80,890,13.441526612029659
81,890,13.060882894335421
82,890,12.645984127107178
83,890,10.198953826157995
84,890,9.722232549320841
85,890,9.220492068735593
86,890,8.69914278035065
87,890,8.164443860893037
88,890,7.623229613665782
89,890,7.082601852843888
90,890,6.549606875074629
91,890,6.030916438587944
92,890,5.532531837980912
93,890,5.0595286663262655
94,890,4.6158573200460085
95,890,4.204210948896491
96,890,3.8259687548267847
97,890,3.481219039776687
98,890,3.1688654283364537
99,890,2.8868332898090605
100,890,2.632658686750408
0,900,3.885530063008347
1,900,4.2788793850676
2,900,4.6849918515304765
3,900,5.09885188501552
4,900,5.515776532221857
5,900,5.931592285068017
6,900,6.342806325390807
7,900,6.7467300114733
8,900,7.141544216141302
9,900,7.526302581855191
10,900,7.900873500485621
11,900,8.265825907841775
12,900,8.622267811232831
13,900,8.9716496666409
14,900,9.31554710426524
15,900,9.655438917856909
16,900,9.9924965914556
17,900,10.32740090994279
18,900,10.660199429675018
19,900,10.99021588233449
20,900,11.316019120065937
21,900,11.635455204460285
22,900,8.970741953979251
23,900,9.2686209719923
24,900,9.550558160878417
25,900,9.812980250844179
26,900,10.052532166350392
27,900,10.266338301278385
28,900,10.452250098990024
29,900,10.60906278970692
30,900,10.736685707535049
31,900,10.836253204154424
32,900,10.910166641054369
33,900,10.962062066444691
34,900,10.99670271287806
35,900,11.019800106406155
36,900,11.03777206754709
37,900,11.05744992697671
38,900,11.085750619503566
39,900,11.129331745619144
40,900,11.194249043326588
41,900,11.28563590198919
42,900,11.407423553708671
43,900,11.562118447943497
44,900,9.554816839687202
45,900,9.77646598424157
46,900,10.028876767510155
47,900,10.30815438210631
48,900,10.609042079534827
49,900,10.925168383479273
50,900,11.249350720141654
51,900,11.573938457951053
52,900,11.89117605278109
53,900,12.193565841602547
54,900,12.474210090641177
55,900,12.727113183394602
56,900,12.947427255070794
57,900,13.131627999070387
58,900,13.277611582555055
59,900,13.384708357299536
60,900,13.453614050554604
61,900,13.486244064053016
62,900,16.177187762320713
63,900,16.14677691347321
64,900,16.090785514806072
65,900,16.013446903792392
66,900,15.918808200464325
67,900,15.810441701099036
68,900,15.691197874025777
69,900,15.563015199838366
70,900,15.426798422834436
71,900,15.282372402086397
72,900,15.12851394352956
73,900,14.963059059651185
74,900,14.783078349144871
75,900,14.585108911739527
76,900,14.365427679255221
77,900,14.12034847144398
78,900,13.84652363203484
79,900,13.541230853531507
80,900,13.202626769543636
81,900,12.829951015076137
82,900,12.42366759044266
83,900,10.002200979014324
84,900,9.535262311701977
85,900,9.043765656619684
86,900,8.533005939581914
87,900,8.009107771932873
88,900,7.478758300742481
89,900,6.948906866171548
90,900,6.426449569820425
91,900,5.917917710352686
92,900,5.429188720546586
93,900,4.9652367811706135
94,900,4.529937813487658
95,900,4.1259402813137225
96,900,3.754609528204886
97,900,3.416049959308212
98,900,3.1092084366756185
99,900,2.8320755757005336
100,900,2.5822612566217304
0,910,3.8255533680791096
1,910,4.210828048210464
2,910,4.608544070276658
3,910,5.013792307900808
4,910,5.421986003067499
5,910,5.8290340562557486
6,910,6.231508534176166
7,910,6.626765604897191
8,910,7.01300979416467
9,910,7.389297722361026
10,910,7.755482097945223
11,910,8.112100915863278
12,910,8.46022054094795
13,910,8.801244474652867
14,910,9.136701926815368
15,910,9.468031696741086
16,910,9.796377219055456
17,910,10.122407923136008
18,910,10.44618033179749
19,910,10.767049692353051
20,910,11.083639557839021
21,910,11.393872833886832
22,910,8.74456362884131
23,910,9.03356506218105
24,910,9.306964272138197
25,910,9.561312475172803
26,910,9.79337529293231
27,910,10.000386854899935
28,910,10.180290526859066
29,910,10.331949559749825
30,910,10.45531248338993
31,910,10.551520598377072
32,910,10.622948296648998
33,910,10.673170961256004
34,910,10.70685961160437
35,910,10.729605998069005
36,910,10.747686226515595
37,910,10.767774934450529
38,910,10.796625297383196
39,910,10.840732508843274
40,910,10.905999696755774
41,910,10.997425422656127
42,910,11.118830938025047
43,910,11.272643294139007
44,910,9.281997336472465
45,910,9.501665740932397
46,910,9.751571796279672
47,910,10.027884870584783
48,910,10.325443705420197
49,910,10.637998148717916
50,910,10.958505940361563
51,910,11.27946794697887
52,910,11.593283001263226
53,910,11.892602375340276
54,910,12.170663978961406
55,910,12.421587621566117
56,910,12.6406150402017
57,910,12.824281732409611
58,910,12.97051174400225
59,910,13.078631197685818
60,910,13.149301228292037
61,910,13.184375816728723
62,910,15.85619449289584
63,910,15.82932373372491
64,910,15.777263879984082
65,910,15.704140350983414
66,910,15.613898730493181
67,910,15.510022882614988
68,910,15.395293660615929
69,910,15.271603095917397
70,910,15.139835366853527
71,910,14.999821572599158
72,910,14.850370644627821
73,910,14.689373909880706
74,910,14.513976177577417
75,910,14.32080204477275
76,910,14.10622266404481
77,910,13.866645703640112
78,910,13.598809810032398
79,910,13.300064640108094
80,910,12.968618475732601
81,910,12.603737503221092
82,910,12.205883899760128
83,910,9.809783721968099
84,910,9.352419993387656
85,910,8.870951059297475
86,910,8.370558924775466
87,910,7.857236624509761
88,910,7.337527421031852
89,910,6.8182315609770905
90,910,6.306098258965966
91,910,5.8075214126776595
92,910,5.328257240178735
93,910,4.873180608624431
94,910,4.446094410928176
95,910,4.049603156309149
96,910,3.685058326208755
97,910,3.3525797164853737
98,910,3.0511560784280904
99,910,2.7788414159249877
100,910,2.533317367552649
0,920,3.766691757703459
1,920,4.1440724543029654
2,920,4.533581546995928
3,920,4.930414053632937
4,920,5.330077401235673
5,920,5.728561247235753
6,920,6.122501330989689
7,920,6.5092979098209405
8,920,6.887178949316075
9,920,7.255204318949869
10,920,7.6132117380257895
11,920,7.96170928265478
12,920,8.301722901780753
13,920,8.634610430612375
14,920,8.96185585578615
15,920,9.284858935940383
16,920,9.604735625619373
17,920,9.9221440637915
18,920,10.237149210893003
19,920,10.549136654506064
20,920,10.856782815865666
21,920,11.158084987644663
22,920,8.524450562853533
23,920,8.804840739229617
24,920,9.06996016929113
25,920,9.31648072430846
26,920,9.541284970426355
27,920,9.741713290972642
28,920,9.915797947406306
29,920,10.062467804306152
30,920,10.181708934726819
31,920,10.274668786930889
32,920,10.343694885195177
33,920,10.392302955938662
34,920,10.425073674810472
35,920,10.447481653822981
36,920,10.465664554283274
37,920,10.486144053542912
38,920,10.515513568770105
39,920,10.56010994645226
40,920,10.625687612295858
41,920,10.717113854840258
42,920,10.838102967328615
43,920,10.991004945121896
44,920,9.016994778713425
45,920,9.234671269782043
46,920,9.482069953239384
47,920,9.755423390923456
48,920,10.049664091411088
49,920,10.35866088735017
50,920,10.675509034666845
51,920,10.99285782449594
52,920,11.303257311252215
53,920,11.599504661191505
54,920,11.874970685254153
55,920,12.123888337982516
56,920,12.341587270408011
57,920,12.524661781975455
58,920,12.671063529215695
59,920,12.780114874517656
60,920,12.852443522295006
61,920,12.889843801944538
62,920,15.542407662829376
63,920,15.518938878540169
64,920,15.47066688523002
65,920,15.401611922584614
66,920,15.315620589387091
67,920,15.216090522247235
68,920,15.10573468272614
69,920,14.986399793378357
70,920,14.858949961419523
71,920,14.723222356204808
72,920,14.57805722490711
73,920,14.421399826432456
74,920,14.250467330653862
75,920,14.06196965115615
76,920,13.85236980844764
77,920,13.618166965568996
78,920,13.356183889672547
79,920,13.063840354459135
80,920,12.739394919830964
81,920,12.382139544286723
82,920,11.992534471229817
83,920,9.621607924392784
84,920,9.173616110704632
85,920,8.701963589310584
86,920,8.2117219360529
87,920,7.70875552951841
88,920,7.199466944735974
89,920,6.6905106383672965
90,920,6.188492171271783
91,920,5.69967103021908
92,920,5.229684807378855
93,920,4.783311110159919
94,920,4.364281221010154
95,920,3.9751564143223597
96,920,3.6172743118630635
97,920,3.290769410870677
98,920,2.994671041960057
99,920,2.7270947902766327
100,920,2.4857920487229013
0,930,3.708920538290686
1,930,4.078583563414768
2,930,4.460070638393592
3,930,4.848678669284563
4,930,5.240007300254189
5,930,5.630125327310567
6,930,6.015730972644026
7,930,6.394267872863603
8,930,6.763987218881386
9,930,7.123952387822148
10,930,7.473986782054967
11,930,7.814569552014032
12,930,8.146687424896298
13,930,8.47165382564488
14,930,8.790908686622625
15,930,9.105813659286772
16,930,9.41745777863015
17,930,9.726487963958832
18,930,10.032977106767985
19,930,10.33633999963603
20,930,10.635304157312605
21,930,10.927938877412254
22,930,8.310241922044607
23,930,8.58227923060641
24,930,8.839369357183404
25,930,9.07830110822427
26,930,9.296070351449552
27,930,9.490120344911313
28,930,9.658569309632906
29,930,9.800409391018961
30,930,9.915662607187995
31,930,10.00548178454052
32,930,10.072187689270324
33,930,10.119237383122218
34,930,10.151123027591616
35,930,10.173204672895727
36,930,10.191484727506513
37,930,10.212335549874757
38,930,10.242194699520711
39,930,10.287244632299872
40,930,10.353094878138903
41,930,10.444484913182087
42,930,10.565025012361145
43,930,10.716990390513105
44,930,8.759597689222046
45,930,8.975272512744016
46,930,9.22016247766334
47,930,9.490562369980859
48,930,9.781496772268328
49,930,10.086951207471197
50,930,10.4001557063552
51,930,10.713904974299911
52,930,11.020897198117543
53,930,11.314072460609959
54,930,11.58693178825155
55,930,11.833819045867754
56,930,12.050150142825403
57,930,12.232577194414548
58,930,12.37907919895021
59,930,12.488975209034725
60,930,12.562860626292471
61,930,12.602471849489726
62,930,15.23565544201752
63,930,15.215454995006386
64,930,15.170831721603289
65,930,15.10570335104125
66,930,15.023819984144385
67,930,14.928495179412913
68,930,14.822375686925557
69,930,14.707264032132354
70,930,14.584004733487753
71,930,14.452440864595111
72,930,14.311443198310087
73,930,14.159009576999921
74,930,13.992427726883207
75,930,13.808490751090499
76,930,13.603751243422934
77,930,13.37479756642763
78,930,13.118534480323536
79,930,12.83245007461424
80,930,12.514851852231972
81,930,12.165056785863628
82,930,11.783523079673058
83,930,9.437581706793564
84,930,8.998763320144862
85,930,8.5367205859768
86,930,8.056417085844638
87,930,7.563591396203872
88,930,7.064508528695621
89,930,6.565680378409274
90,930,6.0735720125425114
91,930,5.594311430091691
92,930,5.133420129166499
93,930,4.6955804674544
94,930,4.284453506488468
95,930,3.9025579942012345
96,930,3.5512177010228227
97,930,3.2305811587303324
98,930,2.939717004625844
99,930,2.676800646903883
100,930,2.439651282658566
0,940,3.652215609494843
1,940,4.014333039120782
2,940,4.387978522608448
3,940,4.768548647828686
4,940,5.151733349666399
5,940,5.533678976901037
6,940,5.911145066762265
7,940,6.281617935619625
8,940,6.643371783922118
9,940,6.995473742804977
10,940,7.337733548508237
11,940,7.670602390831937
12,940,7.995028937725848
13,940,8.312283428300232
14,940,8.623762881948464
15,940,8.930791756508404
16,940,9.23443271918303
17,940,9.535321545645937
18,940,9.833538573338215
19,940,10.128526703344892
20,940,10.419062825470467
21,940,10.703285932838773
22,940,8.101781328124149
23,940,8.365716454114466
24,940,8.615020259479516
25,940,8.846594874841657
26,940,9.057545933222137
27,940,9.245416287988597
28,940,9.408407271651352
29,940,9.545572049733082
30,940,9.656967039916468
31,940,9.7437497079126
32,940,9.808214178712971
33,940,9.85375982503856
34,940,9.884792084936553
35,940,9.906558964104136
36,940,9.924930733469001
37,940,9.946133984387616
38,940,9.976454221725152
39,940,10.021923366288293
40,940,10.088009759904743
41,940,10.179328435207966
42,940,10.299388508533992
43,940,10.450392624593881
44,940,8.509600535109884
45,940,8.723265296315093
46,940,8.965646434671248
47,940,9.233100002789353
48,940,9.52074099380412
49,940,9.822669370802979
50,940,10.132247253487764
51,940,10.442411813332043
52,940,10.746006344610151
53,940,11.036110931185734
54,940,11.306354184906327
55,940,11.551188691140224
56,940,11.766114993532208
57,940,11.94784205310239
58,940,12.094375940184163
59,940,12.205032830481516
60,940,12.280376917046171
61,940,12.322088341752119
62,940,14.935770418608765
63,940,14.918709011924829
64,940,14.877599724937266
65,940,14.81626037798841
66,940,14.738346998347318
67,940,14.647091161880372
68,940,14.545075045364566
69,940,14.434058061090365
70,940,14.314865608947692
71,940,14.187346504764708
72,940,14.050401276412071
73,940,13.90207903437597
74,940,13.739736301366168
75,940,13.560247295569114
76,940,13.36025194620345
77,940,13.136425577009533
78,940,12.885752866769003
79,940,12.605788465174967
80,940,12.294887517508386
81,940,11.952391273231846
82,940,11.578755796846835
83,940,9.257615381830632
84,940,8.827776362181993
85,940,8.375141362030185
86,940,7.904568348352217
87,940,7.421672884407164
88,940,6.932585471339357
89,940,6.443678597661013
90,940,5.961279925576476
91,940,5.491388824038288
92,940,5.039413173239617
93,940,4.609942048290397
94,940,4.206567651606659
95,940,3.8317669017892078
96,940,3.4868497319147975
97,940,3.171978063291651
98,940,2.886258603530849
99,940,2.627924873401864
100,940,2.3948619765159753
0,950,3.5965534489388737
1,950,3.95129323031017
2,950,4.317273177874688
3,950,4.689987403446884
4,950,5.065214246797602
5,950,5.439176055595395
6,950,5.808692535940554
7,950,6.171291994765646
8,950,6.525271425150542
9,950,6.869701946807453
10,950,7.204380259839974
11,950,7.529730531076211
12,950,7.8466645008611025
13,950,8.156410416098694
14,950,8.46032349749342
15,950,8.759691903263606
16,950,9.055552475856235
17,950,9.348529928272404
18,950,9.638711579439546
19,950,9.925567379978357
20,950,10.2079219307818
21,950,10.483981681551844
22,950,7.898916731481974
23,950,8.154992883977474
24,950,8.396746078018495
25,950,8.62118826292993
26,950,8.825531404371276
27,950,9.007414768485766
28,950,9.165120036699463
29,950,9.297759203949667
30,950,9.405421593075204
31,950,9.489268599974679
32,950,9.55156783224976
33,950,9.595661933201505
34,950,9.625871370103418
35,950,9.6473345635345
36,950,9.665792687624766
37,950,9.687330031248887
38,950,9.718083752407235
39,950,9.763938994224784
40,950,9.830226521945942
41,950,9.92144020430716
42,950,10.040990780739786
43,950,10.191010473061954
44,950,8.266803556556663
45,950,8.478451162354254
46,950,8.718324548117945
47,950,8.982840087530029
48,950,9.26720154996265
49,950,9.565621131916188
50,950,9.871590410310166
51,950,10.178186135382578
52,950,10.478393746966372
53,950,10.76543047529043
54,950,11.033049941745766
55,950,11.27581130666223
56,950,11.489298154892815
57,950,11.670275338781526
58,950,11.816775730245904
59,950,11.928113043898747
60,950,12.0048213259576
61,950,12.048526089257372
62,950,14.642589478551859
63,950,14.628542023399948
64,950,14.590816263456912
65,950,14.533132645839252
66,950,14.459055487622127
67,950,14.37173642496693
68,950,14.273694658548369
69,950,14.166647544332076
70,950,14.05140182199774
71,950,13.927811891403596
72,950,13.794807283654176
73,950,13.650487094369417
74,950,13.492274926264674
75,950,13.317124089301824
76,950,13.121759665610274
77,950,12.902941757381907
78,950,12.65773293925212
79,950,12.38375270975903
80,950,12.079402589311876
81,950,11.744047386784413
82,950,11.378140931465147
83,950,9.081621397006895
84,950,8.66057200667927
85,950,8.217147151779496
86,950,7.756101510456706
87,950,7.282930358186484
88,950,6.8036326689402395
89,950,6.324444607945268
90,950,5.851559451298708
91,950,5.39085073172843
92,950,4.947615133215895
93,950,4.5263503734951565
94,950,4.130581130478077
95,950,3.762743179489541
96,950,3.4241326356347628
97,950,3.114924185941372
98,950,2.8342614072257906
99,950,2.5804342688311666
100,950,2.3513919342904472
0,960,3.5419110973528944
1,960,3.8894371534889376
2,960,4.247923361763966
3,960,4.612959247510685
4,960,4.980409709293676
5,960,5.346571571075565
6,960,5.708323582898776
7,960,6.06323536327212
8,960,6.409626480032401
9,960,6.746572264632866
10,960,7.073856990807563
11,960,7.391878713411562
12,960,7.701513346736071
13,960,8.003948309023988
14,960,8.30049811013532
15,960,8.592415483465139
16,960,8.880711981055422
17,960,9.166001338787572
18,960,9.448377412500767
19,960,9.727336179674623
20,960,10.001748341139361
21,960,10.269885632642827
22,960,7.701500287871501
23,960,7.949953420813453
24,960,8.184384656255798
25,960,8.401912359281472
26,960,8.599851496189839
27,960,8.775934657465196
28,960,8.928521193927718
29,960,9.056779807189205
30,960,9.160831280392234
31,960,9.24184025923849
32,960,9.302047964326071
33,960,9.344741253350094
34,960,9.374157338300918
35,960,9.395327457551602
36,960,9.413866656477502
37,960,9.435720301085649
38,960,9.466880817532076
39,960,9.513090232954102
40,960,9.579545253886902
41,960,9.670621777894056
42,960,9.78963487329429
43,960,9.938648424858552
44,960,8.0310126005872
45,960,8.240637203845036
46,960,8.478005038359797
47,960,8.73959186531646
48,960,9.020688624640378
49,960,9.315617582120844
50,960,9.617997193269481
51,960,9.921040959316485
52,960,10.217873565453605
53,960,10.501846593081606
54,960,10.766836150498285
55,960,11.007505870670826
56,960,11.21952081698618
57,960,11.399700794183573
58,960,11.546105204818453
59,960,11.658045701683172
60,960,11.736027214330132
61,960,11.781622209747436
62,960,14.355953688565812
63,960,14.344799175732977
64,960,14.310330628583603
65,960,14.256173592445421
66,960,14.185802978059275
67,960,14.10229247358862
68,960,14.008099860858948
69,960,13.904901469924443
70,960,13.793485827076239
71,960,13.673712761757912
72,960,13.544540074961866
73,960,13.404115596028486
74,960,13.24992833350375
75,960,13.079008715799965
76,960,12.888164849459631
77,960,12.674239486587329
78,960,12.434371125477298
79,960,12.166242445335076
80,960,11.868300107095497
81,960,11.539931781205592
82,960,11.181588970905544
83,960,8.90951427897039
84,960,8.4970689998411
85,960,8.062661060739293
86,960,7.61094412402945
87,960,7.147295840771934
88,960,6.677586573139797
89,960,6.207919176327918
90,960,5.744355491040318
91,960,5.292645945150472
92,960,4.857978394920455
93,960,4.444761084885988
94,960,4.056452476439015
95,960,3.6954478767745167
96,960,3.363029607569075
97,960,3.0593845183336654
98,960,2.78369188830124
99,960,2.5342965166319296
100,960,2.3092098299187835
0,970,3.4882661441150242
1,970,3.8287384755623357
2,970,4.179898590991283
3,970,4.537429365217167
4,970,4.897280448410257
5,970,5.255821648896003
6,970,5.609989656591387
7,970,5.957394732688375
8,970,6.296378801082311
9,970,6.626021617109055
10,970,6.9460956182457965
11,970,7.25697363240931
12,970,7.559496820045112
13,970,7.854812904906955
14,970,8.144196747995194
15,970,8.428866513828002
16,970,8.709808989759866
17,970,8.987627024375675
18,970,9.262420584994853
19,970,9.53371068838787
20,970,9.800412575358806
21,970,10.06086116352773
22,970,7.509388238669272
23,970,7.75044726538216
24,970,7.977778346671082
25,970,8.188602960037123
26,970,8.380335838219494
27,970,8.550799899028796
28,970,8.698429563819941
29,970,8.822448184119068
30,970,8.92300660658399
31,970,9.001272074136983
32,970,9.059459556987315
33,970,9.100801055500892
34,970,9.12945220551863
35,970,9.150339410979939
36,970,9.168954485638896
37,970,9.191107169389973
38,970,9.222648681165047
39,970,9.269181500610863
40,970,9.335771702242655
41,970,9.426680320602319
42,970,9.545129384856963
43,970,9.69311646891649
44,970,7.80203895970865
45,970,8.009635905455387
46,970,8.244501464754123
47,970,8.50316986464583
48,970,8.781017638106459
